"","t","shift","estimate","std.error","conf.low","conf.high"
"1",1,"mult",0.116722585749597,0.0274997009971226,0.062824162209617,0.170621009289578
"2",1,"obs",0.119352785322268,0.0267817734428027,0.0668614739322631,0.171844096712272
